attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,time,attention_label,relaxation_label
8,38,638239,387322,51208,100252,22143,65534,36584,23552,119,59.7211751,Low,Medium
61,66,29465,72114,77018,55244,38401,11884,3457,3699,0,0.009282200000598,Medium,Medium
61,66,29465,72114,77018,55244,38401,11884,3457,3699,39,0.0180823000009695,Medium,Medium
54,53,868566,41817,4224,6632,3913,2689,865,282,0,0.0245165000014822,Medium,Medium
41,48,953834,89329,32541,12358,9366,12192,3653,2058,0,0.0383179000018572,Medium,Medium
29,37,228274,219274,14639,15019,12524,8593,8051,2415,0,0.0514819999989413,Low,Medium
26,17,302506,179600,17336,21525,13336,9782,1827,1117,0,0.0880235000004177,Low,Low
26,17,302506,179600,17336,21525,13336,9782,1827,1117,35,0.1115339999996649,Low,Low
26,17,302506,179600,17336,21525,13336,9782,1827,1117,47,0.1200524000014411,Low,Low
27,17,101524,26755,1144,6463,2306,3234,706,279,0,0.1324343000014778,Low,Low
37,38,12713,63618,33101,38226,10348,9518,10809,1454,0,0.7514125000016065,Medium,Medium
40,38,53352,88331,13306,14146,28352,7023,3167,2958,0,1.7766415000005509,Medium,Medium
40,38,53352,88331,13306,14146,28352,7023,3167,2958,0,2.7415320000000065,Medium,Medium
40,38,53352,88331,13306,14146,28352,7023,3167,2958,0,2.741764200000034,Medium,Medium
43,51,59554,68194,11776,16108,17473,9773,2418,1815,0,3.7560370999999577,Medium,Medium
34,35,58341,211612,36184,8854,22527,7770,3830,1377,0,4.7687097000016365,Medium,Medium
43,60,66884,28799,40885,30623,19368,7652,2625,638,0,6.76099620000241,Medium,Medium
48,61,25357,49047,1159,28065,27446,12798,2225,1673,0,7.767758300000423,Medium,Medium
53,67,72432,86631,14819,23332,14294,6245,4097,1133,0,8.771465500001796,Medium,High
50,66,167393,27878,28505,49521,11004,8199,8311,1095,0,9.761213800000403,Medium,Medium
50,66,130068,33334,86960,6148,28298,9946,4279,2062,0,10.760443999999552,Medium,Medium
38,69,96798,103410,41953,19011,11918,8966,5202,2170,0,11.745162499999424,Medium,High
38,69,96798,103410,41953,19011,11918,8966,5202,2170,0,12.75982010000007,Medium,High
38,69,96798,103410,41953,19011,11918,8966,5202,2170,0,12.76070080000136,Medium,High
48,70,140437,50021,13110,21785,25781,9705,8190,2085,0,12.761162900002091,Medium,High
48,60,169975,73251,32795,22102,13471,13293,2069,1760,0,13.74970519999988,Medium,Medium
48,51,26444,40254,5812,38260,28642,6135,4731,1820,0,14.76075789999959,Medium,Medium
63,47,27282,30722,15634,6370,38728,11062,6748,2228,0,15.766782200000309,Medium,Medium
64,51,73169,36723,21931,27751,25013,11265,858,2244,0,16.760921000000963,Medium,Medium
64,30,79601,92065,6150,5712,31320,9590,7055,2121,0,17.780139999998937,Medium,Low
64,24,8231,102414,23648,5393,7317,8931,9301,1238,0,18.74374330000137,Medium,Low
66,29,155531,36853,24890,13513,25976,18461,3876,854,0,19.79271399999925,Medium,Low
61,44,706783,66333,21948,30242,23289,5714,8403,1960,0,21.75470390000192,Medium,Medium
61,44,706783,66333,21948,30242,23289,5714,8403,1960,0,22.74400819999937,Medium,Medium
61,44,706783,66333,21948,30242,23289,5714,8403,1960,0,22.744826300000568,Medium,Medium
60,63,191201,15828,31230,4474,4612,2934,1289,281,0,22.77561419999984,Medium,Medium
38,77,99514,25019,28868,48654,15308,3459,7193,845,0,23.74239759999909,Medium,High
29,93,710742,20637,89615,11234,7719,10875,11638,2756,0,24.75944410000011,Low,High
40,77,230727,45749,34600,66268,32497,24750,8608,4079,0,26.76553889999923,Medium,High
54,69,96772,23057,34025,16004,15201,8716,7637,1471,0,27.74521160000222,Medium,High
51,56,32960,63755,16382,36325,9011,9197,4279,1892,0,28.760492299999896,Medium,Medium
63,74,90023,68866,38312,33352,14717,13914,8589,2143,0,29.7608930000024,Medium,High
63,66,26227,34067,9859,19413,14874,11768,19510,913,0,30.75981180000236,Medium,Medium
56,57,30061,109615,39269,27361,9148,12666,5144,2716,0,31.760834600001544,Medium,Medium
56,57,30061,109615,39269,27361,9148,12666,5144,2716,0,32.76086910000231,Medium,Medium
56,57,30061,109615,39269,27361,9148,12666,5144,2716,0,32.76124880000134,Medium,Medium
61,48,10338,91237,16013,14890,29464,14250,3376,2971,0,32.76162470000054,Medium,Medium
70,50,80463,19031,31559,20666,20214,14953,8508,1839,0,33.77774610000051,High,Medium
66,56,100636,68779,39767,11061,25307,5886,3321,1216,0,35.7663407,Medium,Medium
77,69,111184,9150,20812,8812,17601,10838,2698,2043,0,36.75033170000097,High,High
53,63,835266,142801,67197,11003,28119,6309,17561,1451,0,37.80030479999914,Medium,Medium
48,51,31821,22775,3413,6307,3830,3374,1620,364,0,38.775316700000985,Medium,Medium
53,56,37442,28203,42494,13026,26520,6230,3797,1570,0,39.77751700000226,Medium,Medium
37,60,38492,61175,28657,58227,13640,11124,3382,859,0,40.76083289999952,Medium,Medium
48,54,200124,19322,5507,1724,6800,2034,608,483,0,41.75003199999992,Medium,Medium
48,54,200124,19322,5507,1724,6800,2034,608,483,47,42.618815599998925,Medium,Medium
48,54,200124,19322,5507,1724,6800,2034,608,483,0,42.73519279999891,Medium,Medium
48,54,200124,19322,5507,1724,6800,2034,608,483,0,42.735356299999694,Medium,Medium
30,56,1271589,316289,103166,32430,50990,9410,6950,3362,0,42.76960980000149,Low,Medium
30,56,1271589,316289,103166,32430,50990,9410,6950,3362,59,42.87626900000032,Low,Medium
30,56,1271589,316289,103166,32430,50990,9410,6950,3362,46,43.23917100000108,Low,Medium
30,56,1271589,316289,103166,32430,50990,9410,6950,3362,46,43.560913100001926,Low,Medium
17,50,35044,18238,3442,6756,1724,681,598,170,0,43.7616151000002,Low,Medium
17,50,35044,18238,3442,6756,1724,681,598,170,44,43.97464670000045,Low,Medium
17,50,35044,18238,3442,6756,1724,681,598,170,56,44.55354889999944,Low,Medium
13,37,255659,77169,13323,10862,2659,4131,1001,477,0,44.79659879999963,Low,Medium
13,37,255659,77169,13323,10862,2659,4131,1001,477,58,44.95420730000114,Low,Medium
13,37,255659,77169,13323,10862,2659,4131,1001,477,57,45.51695560000008,Low,Medium
1,24,313736,66976,4034,1754,3754,1675,612,188,0,45.76234130000012,Low,Low
1,24,313736,66976,4034,1754,3754,1675,612,188,60,45.99645690000034,Low,Low
20,35,497611,165342,176339,94210,24684,57935,8604,2097,0,46.77625049999915,Low,Medium
20,35,497611,165342,176339,94210,24684,57935,8604,2097,69,47.36004010000033,Low,Medium
21,26,34819,33380,5621,1605,2602,1054,446,128,0,47.76160200000231,Low,Low
21,26,34819,33380,5621,1605,2602,1054,446,128,55,47.79164289999972,Low,Low
13,23,983813,425870,19924,88571,60343,12216,6890,1316,0,48.75183180000022,Low,Low
24,35,2180074,259844,48483,39853,41805,26558,15123,3271,0,49.75083480000103,Low,Medium
24,35,2180074,259844,48483,39853,41805,26558,15123,3271,67,50.39836750000177,Low,Medium
14,26,721194,88881,20651,60433,72668,51653,7789,2997,0,51.777406600002,Low,Low
14,26,721194,88881,20651,60433,72668,51653,7789,2997,0,52.75902720000158,Low,Low
14,26,721194,88881,20651,60433,72668,51653,7789,2997,0,52.75924859999941,Low,Low
30,34,888125,109246,29133,39272,59210,21746,16862,4253,0,52.76008010000078,Low,Medium
43,34,558824,229122,40874,14339,6937,16322,6637,1441,0,53.75728820000222,Medium,Medium
43,34,558824,229122,40874,14339,6937,16322,6637,1441,43,54.729435000001104,Medium,Medium
43,38,412502,15208,2567,5426,2384,1537,483,320,0,54.76022139999986,Medium,Medium
43,38,412502,15208,2567,5426,2384,1537,483,320,58,55.5257574999996,Medium,Medium
48,30,269639,50373,14198,5785,18424,5745,1024,360,0,55.74965250000241,Medium,Low
48,30,269639,50373,14198,5785,18424,5745,1024,360,67,56.202177800001664,Medium,Low
27,30,349349,429336,133902,47852,30906,13891,5023,1635,0,56.76050680000117,Low,Low
27,30,349349,429336,133902,47852,30906,13891,5023,1635,56,56.908337500000926,Low,Low
27,30,349349,429336,133902,47852,30906,13891,5023,1635,55,57.32849429999988,Low,Low
23,41,1368457,89283,42608,19983,19489,6522,4866,831,0,57.76079220000247,Low,Medium
23,41,1368457,89283,42608,19983,19489,6522,4866,831,64,57.76192440000159,Low,Medium
23,41,1368457,89283,42608,19983,19489,6522,4866,831,55,58.52892350000184,Low,Medium
27,51,150286,8292,12017,6854,5776,2635,1349,276,0,58.74951080000028,Low,Medium
27,51,150286,8292,12017,6854,5776,2635,1349,276,57,59.27635120000196,Low,Medium
21,61,76259,30404,10938,15487,3732,2670,1331,458,0,59.76816550000149,Low,Medium
40,100,8261,12124,45440,25846,21051,14696,4927,2679,0,0.0078444999999192,Medium,High
37,100,102523,32102,48053,17160,21261,11974,4918,4398,0,0.0214936000011221,Medium,High
61,84,9479,25277,5384,509,8897,14235,5050,2244,0,0.0355593000022054,Medium,High
83,70,18793,7402,13983,10852,10836,13557,10343,2903,0,0.048845600002096,High,High
84,53,151357,27986,2573,6809,3375,7469,2609,1407,0,0.079156800002238,High,Medium
83,29,442493,422030,19520,24738,14107,49860,23292,14748,0,0.099096300000383,High,Low
83,29,442493,422030,19520,24738,14107,49860,23292,14748,0,0.1233835999992152,High,Low
83,29,442493,422030,19520,24738,14107,49860,23292,14748,0,0.1236819000005198,High,Low
81,34,266561,67019,5931,19021,42170,30772,15636,6524,0,0.1242039999997359,High,Medium
77,37,3895,13370,4183,10393,9969,12204,11550,2658,0,0.1518476000019291,High,Medium
87,63,32076,11349,21108,36738,16039,18021,11805,4706,0,0.1664694999999483,High,Medium
93,69,41283,10835,7623,2770,4975,13435,22000,3602,0,0.1791183999994245,High,High
100,70,22195,14876,16884,15563,6982,17999,9911,3204,0,0.1923439000020153,High,High
96,75,218705,42635,11913,31203,8592,12763,14239,13638,0,0.2176459000002069,High,High
81,74,3485,29841,11857,3459,10663,8125,12820,2605,0,0.232073200000741,High,High
81,74,3485,29841,11857,3459,10663,8125,12820,2605,59,0.238962100000208,High,High
81,74,3485,29841,11857,3459,10663,8125,12820,2605,0,0.2617508000002999,High,High
81,74,3485,29841,11857,3459,10663,8125,12820,2605,0,0.2619887000000744,High,High
75,53,87937,5056,22401,6859,21010,33376,9195,11745,0,0.2623074000002816,High,Medium
63,38,223462,62747,6686,2851,2611,4711,3258,1934,0,0.2751527000000351,Medium,Medium
60,29,281100,138434,2962,19638,24257,22409,17825,13900,0,0.2887742999992042,Medium,Low
60,29,284411,474802,209879,151013,99893,85313,39331,37204,0,0.3024217999991379,Medium,Low
60,29,1031784,16218,17271,33001,22450,18147,3442,890,0,0.3170376999987638,Medium,Low
60,29,1840451,80581,172232,108450,103804,41812,26089,30534,0,0.331166399999347,Medium,Low
60,29,889094,410216,247659,267417,188215,99823,11076,24992,0,0.3439414000022225,Medium,Low
60,29,1359719,52544,13709,16525,17128,7653,3228,874,0,0.3572461000003386,Medium,Low
60,29,971192,121354,20844,19216,15467,9672,5461,1491,0,0.3721124000003328,Medium,Low
60,29,1144628,24079,13520,3605,4462,3982,1973,726,0,0.3877644000021973,Medium,Low
60,29,1144628,24079,13520,3605,4462,3982,1973,726,0,0.4011533000011695,Medium,Low
60,29,1144628,24079,13520,3605,4462,3982,1973,726,0,0.4013206999989052,Medium,Low
60,29,3006715,91570,20944,6531,15180,34548,4802,2383,0,0.4016381000001274,Medium,Low
60,29,596280,10554,1397,1906,1304,1465,735,681,0,0.414801200000511,Medium,Low
57,30,62367,20385,1504,7149,8584,2953,1296,845,0,0.4276196999999229,Medium,Low
41,37,248942,21311,9341,25026,7376,12242,1420,2569,0,0.4402878000000783,Medium,Medium
56,54,241640,21025,30418,15664,16586,16588,11240,9819,0,0.4546071000004303,Medium,Medium
56,54,241640,21025,30418,15664,16586,16588,11240,9819,68,0.4616725000014412,Medium,Medium
40,57,252295,328302,41616,24556,23819,12887,17392,6667,0,0.4701783000018622,Medium,Medium
40,57,252295,328302,41616,24556,23819,12887,17392,6667,81,0.4713508000022557,Medium,Medium
40,57,252295,328302,41616,24556,23819,12887,17392,6667,99,0.4775250000020605,Medium,Medium
40,57,252295,328302,41616,24556,23819,12887,17392,6667,85,0.4804695000020729,Medium,Medium
40,57,252295,328302,41616,24556,23819,12887,17392,6667,101,0.4839276000020618,Medium,Medium
35,57,317819,42887,4622,7008,2127,3548,1322,1258,0,0.4855051000013191,Medium,Medium
35,57,317819,42887,4622,7008,2127,3548,1322,1258,92,0.4892125000005762,Medium,Medium
35,57,317819,42887,4622,7008,2127,3548,1322,1258,89,0.4935371999999915,Medium,Medium
35,57,317819,42887,4622,7008,2127,3548,1322,1258,84,0.4964574000005086,Medium,Medium
35,57,317819,42887,4622,7008,2127,3548,1322,1258,99,0.4995309000005363,Medium,Medium
30,47,151429,129478,4348,41912,12738,28007,7637,2322,0,0.4999482999992324,Low,Medium
30,47,151429,129478,4348,41912,12738,28007,7637,2322,47,0.5056781000021147,Low,Medium
30,47,151429,129478,4348,41912,12738,28007,7637,2322,99,0.5095032999997784,Low,Medium
20,38,88179,26304,6332,7225,5545,3230,2758,316,0,0.5139366000003065,Low,Medium
20,38,88179,26304,6332,7225,5545,3230,2758,316,88,0.5142496000007668,Low,Medium
20,38,88179,26304,6332,7225,5545,3230,2758,316,100,0.5185984000017925,Low,Medium
20,38,88179,26304,6332,7225,5545,3230,2758,316,89,0.5220599000022048,Low,Medium
35,44,491908,88191,20235,31486,31698,15615,4186,851,0,0.5279496000002837,Medium,Medium
35,44,491908,88191,20235,31486,31698,15615,4186,851,85,0.532911400001467,Medium,Medium
35,44,491908,88191,20235,31486,31698,15615,4186,851,83,0.5359224000021641,Medium,Medium
35,44,491908,88191,20235,31486,31698,15615,4186,851,0,0.5409677999996347,Medium,Medium
35,44,491908,88191,20235,31486,31698,15615,4186,851,0,0.5411280000007537,Medium,Medium
30,51,72263,46688,18788,8136,4659,3398,860,241,0,0.5414567000007082,Low,Medium
50,54,5592,9502,8183,10108,9046,29964,24260,14900,0,0.5536959000019124,Medium,Medium
56,60,259424,58639,4202,56102,11631,18949,8548,5562,0,0.5664408000011463,Medium,Medium
61,69,347635,58564,16178,70190,11298,25351,23572,10683,0,0.5788121000005049,Medium,High
61,69,347635,58564,16178,70190,11298,25351,23572,10683,50,0.5813587000011466,Medium,High
64,56,523544,85021,7949,4854,6973,6463,18720,2486,0,0.5915715000010096,Medium,Medium
44,56,108808,33208,12074,5916,6337,8162,5807,3104,0,0.6036923999999999,Medium,Medium
34,41,1066009,456503,32052,51877,43677,32194,44861,11199,0,0.6161629999987781,Medium,Medium
34,41,1066009,456503,32052,51877,43677,32194,44861,11199,71,0.6230833000008715,Medium,Medium
34,37,648835,27892,19663,8021,13518,9027,4020,2301,0,0.6286586999995052,Medium,Medium
48,48,233196,40448,23719,10660,12694,24632,8848,2584,0,0.6412750000017695,Medium,Medium
51,47,773298,52007,18143,8842,15236,16092,48784,32112,0,0.6563086999994994,Medium,Medium
51,47,773298,52007,18143,8842,15236,16092,48784,32112,0,0.6740312000001722,Medium,Medium
51,47,773298,52007,18143,8842,15236,16092,48784,32112,0,0.6743352000012237,Medium,Medium
70,63,6567,17326,10295,21093,8563,18173,23443,6900,0,0.6747796999989077,High,Medium
74,54,303366,141534,23285,20261,13526,34875,17747,8741,0,0.6900851999998849,High,Medium
66,40,281668,151140,8817,10540,10254,29129,33260,19604,0,0.7042717000003904,Medium,Medium
69,44,29022,25747,22508,6589,16319,15752,6475,9028,0,0.7172978000016883,High,Medium
66,43,16385,17760,17026,13619,18294,12775,14486,14779,0,0.7297665000005509,Medium,Medium
70,56,5149,11721,17443,25531,15469,16672,13208,18896,0,0.7424621999998635,High,Medium
80,81,24041,8261,42392,18871,8387,24611,12382,12968,0,0.7547898000011628,High,High
80,81,24041,8261,42392,18871,8387,24611,12382,12968,48,0.7596546999993734,High,High
64,78,310650,95790,24229,21499,34537,10727,13419,18191,0,0.7676386000021012,Medium,High
67,77,10380,21579,10949,17917,8684,19713,26966,6029,0,0.7807353999996849,High,High
67,77,10380,21579,10949,17917,8684,19713,26966,6029,63,0.7838874000008218,High,High
67,77,10380,21579,10949,17917,8684,19713,26966,6029,60,0.7877397000011115,High,High
57,57,59663,15060,146,2924,1470,2050,672,250,0,0.793770799999038,Medium,Medium
57,57,59663,15060,146,2924,1470,2050,672,250,0,0.8059625000023516,Medium,Medium
57,57,59663,15060,146,2924,1470,2050,672,250,0,0.8060232999996515,Medium,Medium
57,48,15681,15869,7455,15789,20918,14877,29703,9130,0,0.8063265999990108,Medium,Medium
67,53,754356,58790,36932,8758,10411,16980,12852,5373,0,0.819059900000866,High,Medium
63,40,307978,62961,8739,8172,27237,19307,8336,9325,0,0.8315237999995588,Medium,Medium
63,40,307978,62961,8739,8172,27237,19307,8336,9325,102,0.8355311000013899,Medium,Medium
63,40,307978,62961,8739,8172,27237,19307,8336,9325,97,0.841140100001212,Medium,Medium
61,44,329390,125044,16907,27172,22958,16064,12736,2640,0,0.8447608999995282,Medium,Medium
47,51,1809132,102543,108758,38059,37166,23351,7863,3094,0,0.8587014000004274,Medium,Medium
47,51,1809132,102543,108758,38059,37166,23351,7863,3094,95,0.861993499998789,Medium,Medium
38,53,363838,6617,2903,3046,2535,994,669,225,0,0.8752014999990934,Medium,Medium
40,56,1336254,119880,18709,22260,23184,46312,33679,8444,0,0.889232900000934,Medium,Medium
61,50,9837,51644,11078,5467,35733,55033,25271,6297,0,0.9033971999997448,Medium,Medium
48,35,209580,172511,13865,20009,15103,4822,13175,4818,0,0.9202569000008224,Medium,Medium
50,21,663361,39920,2504,4377,4503,4215,2082,1428,0,0.9336270999992848,Medium,Low
50,21,663361,39920,2504,4377,4503,4215,2082,1428,0,0.9457681999992928,Medium,Low
50,21,663361,39920,2504,4377,4503,4215,2082,1428,0,0.9459184000006644,Medium,Low
40,26,767422,54477,18236,9719,21839,36504,45622,18851,0,1.4601478000004136,Medium,Low
60,27,1239595,86169,12674,13506,9683,17713,30595,7532,0,2.4763863000007404,Medium,Low
74,38,10136,23526,6781,14746,13230,14133,18010,13920,0,3.4586678000014217,High,Medium
87,44,3352,4280,16893,1695,23969,18796,10120,13940,0,4.462358700002369,High,Medium
94,50,28805,8232,2056,15056,11147,23692,15596,5861,0,5.477844699998968,High,Medium
100,63,10950,9938,33210,13413,19237,23041,42577,4701,0,6.46143469999879,High,Medium
100,64,8067,4860,14003,2676,7077,26766,21424,18367,0,7.47865129999991,High,Medium
100,74,14039,13154,19665,29275,23883,11599,11727,9685,0,8.459991200001241,High,High
100,69,6341,8427,11185,9292,19654,31533,11384,8561,0,9.514201500001946,High,High
100,69,6341,8427,11185,9292,19654,31533,11384,8561,0,10.462039400001231,High,High
100,69,6341,8427,11185,9292,19654,31533,11384,8561,0,10.462315000000672,High,High
94,75,3914,11053,71839,12285,18734,28190,11469,8278,0,10.46275969999988,High,High
88,75,11941,24901,24554,13859,10705,38450,12256,6961,0,11.47697110000081,High,High
83,80,9392,25064,41220,44050,6228,13894,13148,5847,0,12.479233400001249,High,High
84,74,16518,6295,9732,6428,7332,26364,6493,4573,0,14.461402400000225,High,High
90,75,8989,3899,3763,12160,3653,19329,7933,2718,0,15.464638500001456,High,High
96,77,11845,12661,64561,8416,4829,19298,9702,6758,0,16.510987500001647,High,High
93,70,6847,28828,16351,4920,5967,12270,13470,2621,0,17.459508600000845,High,High
88,56,5669,25346,2177,4917,39565,23409,10456,4704,0,18.477728599998954,High,Medium
75,54,3655,17354,11389,15538,25627,10246,8811,10536,0,19.475076400001853,High,Medium
75,54,3655,17354,11389,15538,25627,10246,8811,10536,0,20.475183099999413,High,Medium
75,54,3655,17354,11389,15538,25627,10246,8811,10536,0,20.47559030000048,High,Medium
77,38,19305,25327,13003,3932,18195,12459,10702,9129,0,20.476021400001628,High,Medium
69,48,4401,29197,37781,21704,10176,9777,7379,22011,0,21.47476689999894,High,Medium
64,66,9143,16654,5583,22626,11638,16912,7462,2485,0,22.47064030000184,Medium,Medium
63,75,8570,14195,792,39327,3672,12295,6907,11805,0,23.52586330000122,Medium,High
66,74,20754,28806,2369,11967,14001,15782,8148,5215,0,24.47699040000225,Medium,High
69,57,37524,48748,18485,5691,17910,12053,11643,4347,0,25.47790520000126,High,Medium
61,67,35098,16714,43277,24013,10747,14273,11544,6711,0,26.4699666000015,Medium,High
51,51,180791,126543,27639,6807,23173,15334,8913,2851,0,27.49172829999952,Medium,Medium
44,53,213858,103491,35988,9458,16932,28046,14707,9065,0,28.46334819999901,Medium,Medium
44,75,107308,7766,160424,48966,28436,36262,9076,4878,0,29.464706900002056,Medium,High
44,75,107308,7766,160424,48966,28436,36262,9076,4878,0,30.48092109999925,Medium,High
44,75,107308,7766,160424,48966,28436,36262,9076,4878,0,30.48151409999992,Medium,High
